test_id,wafer_id,equipment_id,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,test_duration,result,defect_type,severity
RS-TST-028450,WFR-V2-050,EQP-102,1.195,1.176,44.9668,124.5087,12.5558,4.1878,0.4567,2456.85,12.6799,0.8539,0.4362,2.7471,28.62,3.62,50.1472,0.14879,50.34509,147,PASS,NORMAL,0
RS-TST-028451,WFR-V2-051,EQP-103,1.2089,1.1883,45.5072,137.8132,13.3834,4.2092,0.4398,2573.58,12.3573,0.841,0.4456,2.3444,29.52,4.52,51.6659,0.16661,51.79172,152.45,PASS,NORMAL,0
RS-TST-028452,WFR-V2-052,EQP-101,1.2189,1.1966,46.4167,125.9197,12.3265,4.2846,0.4352,2681.14,12.3667,0.8739,0.4397,1.6784,27.93,2.93,54.9131,0.15348,55.09375,152.17,PASS,NORMAL,0
RS-TST-028453,WFR-V2-053,EQP-101,1.1836,1.168,44.8701,144.8453,12.229,4.0254,0.4558,2483.27,13.024,0.8779,0.4233,2.2059,28.13,3.13,48.8289,0.17144,49.00826,151.48,PASS,NORMAL,0
RS-TST-028454,WFR-V2-054,EQP-105,1.1931,1.1723,43.8612,137.4572,12.806,4.229,0.4481,2552.18,12.7387,0.8348,0.4113,2.0995,28.9,3.9,52.681,0.16401,52.80654,143.26,PASS,NORMAL,0
RS-TST-028455,WFR-V2-055,EQP-105,1.215,1.1939,44.917,114.7462,13.0591,4.245,0.4671,2545.97,13.2821,0.8476,0.3866,1.5814,27.44,2.44,54.3313,0.13942,54.47922,148.75,PASS,NORMAL,0
RS-TST-028456,WFR-V2-056,EQP-101,1.1747,1.1573,42.9512,109.6532,12.5083,4.0811,0.4643,2304.25,12.6308,0.8668,0.4025,3.8616,29.24,4.24,50.9707,0.12881,51.11906,151.25,PASS,NORMAL,0
RS-TST-028457,WFR-V2-057,EQP-105,1.2065,1.1828,46.981,135.5925,12.0048,4.1685,0.448,2574.73,12.4923,0.8617,0.3998,2.1815,27.68,2.68,53.2892,0.16359,53.44775,145.76,PASS,NORMAL,0
RS-TST-028458,WFR-V2-058,EQP-105,1.2124,1.1867,43.0251,127.5253,13.4635,4.144,0.437,2633.04,12.1067,0.8186,0.435,2.2663,29.55,4.55,52.547,0.15461,52.78734,151.05,PASS,NORMAL,0
RS-TST-028459,WFR-V2-059,EQP-104,1.1972,1.1719,44.5927,116.1297,14.0031,4.3628,0.5027,2496.19,13.3287,0.892,0.4187,1.8037,27.45,2.45,48.9423,0.13903,49.04444,148.51,PASS,PROCESS_VARIATION,0.7964
RS-TST-028460,WFR-V2-060,EQP-104,1.2003,1.1788,41.8716,121.4829,12.6075,4.2618,0.4536,2428.4,12.5997,0.9144,0.4124,2.9577,26.18,1.18,54.6937,0.14582,54.85586,147.31,PASS,NORMAL,0
RS-TST-028461,WFR-V2-061,EQP-105,1.201,1.1854,42.7494,137.9413,11.9041,4.2318,0.4407,2591.7,12.3314,0.8853,0.4117,2.2173,29.27,4.27,48.6245,0.16566,48.80214,154.54,PASS,NORMAL,0
RS-TST-028462,WFR-V2-062,EQP-101,1.2041,1.1755,43.953,130.8314,12.1544,4.4456,0.4625,2498.3,12.9568,0.8282,0.424,2.226,27.94,2.94,48.1058,0.15754,48.31175,148.37,PASS,NORMAL,0
RS-TST-028463,WFR-V2-063,EQP-102,1.1951,1.1762,45.8188,149.6203,12.7471,4.1069,0.4406,2509.83,12.1214,0.8133,0.4128,3.0027,28.49,3.49,49.0966,0.17882,49.31894,148.43,PASS,NORMAL,0
RS-TST-028464,WFR-V2-064,EQP-101,1.1639,1.1456,40.7124,123.9411,12.341,4.2115,0.4609,2344.26,13.3325,0.8601,0.4043,2.8704,28.17,3.17,49.4636,0.14426,49.51118,153.23,PASS,NORMAL,0
RS-TST-028465,WFR-V2-065,EQP-105,1.2176,1.1986,46.6528,175.8048,13.2004,4.2431,0.4415,2592.19,11.9938,0.8119,0.4104,2.6254,28.78,3.78,56.1714,0.21405,56.43008,149.67,FAIL,NORMAL,0
RS-TST-028466,WFR-V2-066,EQP-102,1.2107,1.1843,47.2001,131.9624,12.4338,3.9458,0.4706,2351.03,16.1955,0.9708,0.403,-0.1526,26.97,1.97,58.3402,0.15977,58.4974,148.24,FAIL,TIMING_FAILURE,0.6584
RS-TST-028467,WFR-V2-067,EQP-102,1.2008,1.1752,43.3221,130.9825,12.4001,4.0626,0.467,2424.38,13.4554,0.8525,0.4163,2.1911,28.37,3.37,49.5338,0.15729,49.68905,157.14,PASS,NORMAL,0
RS-TST-028468,WFR-V2-068,EQP-105,1.2017,1.1879,43.5697,112.2978,13.8393,4.1423,0.5021,2519.4,14.1425,0.8721,0.4163,0.8623,28.7,3.7,55.3091,0.13495,55.43629,146.08,FAIL,PROCESS_VARIATION,0.6997
RS-TST-028469,WFR-V2-069,EQP-105,1.21,1.1875,42.5318,141.8134,12.8031,4.1738,0.462,2519.39,12.4684,0.8355,0.405,2.5731,28.81,3.81,53.1307,0.17159,53.30535,153.47,PASS,NORMAL,0
RS-TST-028470,WFR-V2-070,EQP-105,1.2046,1.1782,44.7261,141.1378,12.5616,4.2624,0.4548,2477.74,13.078,0.8011,0.3752,2.2646,28.79,3.79,50.5138,0.17002,50.75319,154.37,PASS,NORMAL,0
RS-TST-028501,WFR-V2-001,EQP-104,1.1751,1.1591,42.2047,115.0984,11.9871,4.1845,0.4561,2356.82,12.6934,0.8821,0.4042,3.3965,27.21,2.21,49.0187,0.13525,49.17702,144.5,PASS,NORMAL,0
RS-TST-028502,WFR-V2-002,EQP-103,1.1774,1.1605,43.7624,150.0617,12.3126,4.2368,0.4441,2414.8,12.848,0.8452,0.4289,2.8713,30.77,5.77,50.3578,0.17668,50.64791,139.51,PASS,NORMAL,0
RS-TST-028503,WFR-V2-003,EQP-101,1.2367,1.2114,43.1821,133.7421,13.6247,4.0199,0.4575,2617.59,11.9105,0.9116,0.4163,2.4591,29.37,4.37,54.3101,0.1654,54.46627,162.46,PASS,HIGH_LEAKAGE,0.1334
RS-TST-028504,WFR-V2-004,EQP-105,1.1769,1.1623,44.3024,134.352,13.1047,4.3093,0.4395,2479.19,13.1292,0.8684,0.4315,2.1366,28.99,3.99,50.1975,0.15811,50.30084,141.41,PASS,NORMAL,0
RS-TST-028505,WFR-V2-005,EQP-104,1.2071,1.1933,45.3963,117.8376,12.5385,4.1905,0.4504,2551.55,12.4652,0.8343,0.4256,2.3773,27.33,2.33,50.7441,0.14224,50.91303,146.68,PASS,NORMAL,0
RS-TST-028506,WFR-V2-006,EQP-103,1.1689,1.1486,40.5526,156.609,12.3338,4.1607,0.4431,2425.03,12.7269,0.8584,0.4137,2.9094,29.92,4.92,47.9323,0.18306,48.1332,145.4,PASS,NORMAL,0
RS-TST-028507,WFR-V2-007,EQP-103,1.2216,1.1979,44.524,159.1972,12.082,4.2242,0.4519,2522.85,12.3981,0.8383,0.4058,2.6186,31.14,6.14,52.5575,0.19447,52.82689,151.65,PASS,NORMAL,0
RS-TST-028508,WFR-V2-008,EQP-102,1.2025,1.1821,42.7906,122.3149,12.2969,4.2464,0.4452,2527.72,12.1859,0.7921,0.4198,2.8465,27.3,2.3,55.219,0.14708,55.26581,143.36,PASS,NORMAL,0
RS-TST-028509,WFR-V2-009,EQP-102,1.186,1.1623,43.4051,62.8729,12.7576,4.1729,0.4537,2440.46,12.4858,0.8231,0.4368,3.0814,43.25,18.25,55.6911,0.07456,55.72131,151.84,FAIL,THERMAL_ANOMALY,0.8839
RS-TST-028510,WFR-V2-010,EQP-102,1.1717,1.148,45.2017,137.7386,12.7984,4.1431,0.4643,2357.73,13.6238,0.819,0.4282,2.5227,29.53,4.53,46.1478,0.16139,46.33734,143.09,PASS,NORMAL,0
RS-TST-028511,WFR-V2-011,EQP-104,1.1762,1.1574,44.5689,103.4082,12.5492,4.1327,0.4551,2452.64,13.5544,0.8668,0.4231,1.8879,25.9,0.9,45.3928,0.12163,45.54691,147.91,PASS,NORMAL,0
RS-TST-028512,WFR-V2-012,EQP-105,1.2104,1.1888,44.8824,123.5844,12.4298,3.9961,0.4577,2528.2,12.6297,0.8414,0.4151,2.3504,28.41,3.41,53.597,0.14958,53.79909,150.43,PASS,NORMAL,0
RS-TST-028513,WFR-V2-013,EQP-102,1.2024,1.1811,43.6107,142.1677,12.2495,4.0944,0.456,2477.15,13.094,0.8638,0.4363,2.1898,28.09,3.09,52.3844,0.17094,52.54938,159.09,PASS,NORMAL,0
RS-TST-028514,WFR-V2-014,EQP-103,1.1911,1.1666,44.0101,147.4929,13.05,4.3822,0.462,2392.34,14.6001,0.8564,0.406,1.2635,29.97,4.97,49.7526,0.17568,49.95153,145.62,FAIL,TIMING_FAILURE,0.2126
RS-TST-028515,WFR-V2-015,EQP-103,1.2124,1.1902,53.2099,150.7429,13.6587,4.1442,0.44,2608.81,12.4321,0.8494,0.4256,2.0512,29.89,4.89,78.6839,0.18277,78.86062,153.48,PASS,POWER_ANOMALY,0.7703
RS-TST-028516,WFR-V2-016,EQP-101,1.2016,1.1715,44.7366,130.2855,12.4875,4.3027,0.4322,2522.88,11.9449,0.8642,0.4255,3.0457,26.6,1.6,57.7483,0.15656,57.86144,150.18,PASS,NORMAL,0
RS-TST-028517,WFR-V2-017,EQP-101,1.2169,1.2005,44.9336,133.4452,12.9176,4.3325,0.4562,2470.04,12.1882,0.8896,0.4316,3.1163,27.68,2.68,52.8678,0.1624,53.037,144.08,PASS,NORMAL,0
RS-TST-028518,WFR-V2-018,EQP-104,1.2082,1.1909,43.0984,107.8172,11.6188,4.1487,0.4284,2658.93,11.5835,0.852,0.412,2.6083,27.3,2.3,55.1623,0.13027,55.27022,154.34,PASS,NORMAL,0
RS-TST-028519,WFR-V2-019,EQP-101,1.22,1.1937,45.8098,155.2697,11.9886,4.1196,0.4579,2552.07,12.1139,0.7977,0.443,2.762,31.18,6.18,54.2008,0.18944,54.43907,150.24,PASS,HIGH_LEAKAGE,0.4923
RS-TST-028520,WFR-V2-020,EQP-101,1.2336,1.2198,48.4497,116.6519,11.764,4.2346,0.4499,2577.02,12.1273,0.8297,0.4123,2.5649,27.53,2.53,53.4963,0.1439,53.69786,156.46,PASS,NORMAL,0
RS-TST-028521,WFR-V2-021,EQP-104,1.186,1.1718,44.4953,168.8518,12.6634,4.2898,0.4458,2440.58,12.7286,0.8409,0.446,2.8199,31.2,6.2,50.2697,0.20027,50.43857,141.51,PASS,HIGH_LEAKAGE,0.5004
RS-TST-028522,WFR-V2-022,EQP-103,1.2083,1.1867,43.2804,89.5069,12.3958,4.2378,0.4242,2639.34,11.7772,0.8837,0.4284,2.4943,47.81,22.81,55.3344,0.10815,55.51468,146.59,FAIL,THERMAL_ANOMALY,0.8755
RS-TST-028523,WFR-V2-023,EQP-103,1.1705,1.1483,40.2939,125.621,12.0223,4.2502,0.4502,2389.57,13.975,0.8301,0.4153,1.9343,29.75,4.75,48.7329,0.14704,48.81532,149.16,PASS,NORMAL,0
RS-TST-028524,WFR-V2-024,EQP-103,1.0938,1.0755,42.1743,144.3771,13.0042,4.3453,0.4653,2419.35,14.1337,0.8619,0.414,1.5377,30.9,5.9,52.671,0.15792,52.79516,145.87,FAIL,LOW_VOLTAGE,0.6524
RS-TST-028525,WFR-V2-025,EQP-102,1.2214,1.199,45.2583,137.5972,12.0609,4.3891,0.4692,2502.65,12.4462,0.8257,0.4303,2.7111,27.53,2.53,55.5544,0.16806,55.81769,157.71,PASS,NORMAL,0
RS-TST-028526,WFR-V2-026,EQP-105,1.1888,1.1715,43.1767,130.8542,12.4169,4.3732,0.4449,2504.7,12.8966,0.8162,0.4232,2.2572,29.9,4.9,50.6333,0.15555,50.77074,155.04,PASS,NORMAL,0
RS-TST-028527,WFR-V2-027,EQP-102,1.2325,1.2174,45.9907,127.1834,12.6194,4.2395,0.4538,2612.06,11.7297,0.8508,0.4269,2.7331,27.06,2.06,55.3088,0.15676,55.43283,147.93,PASS,NORMAL,0
RS-TST-028528,WFR-V2-028,EQP-103,1.203,1.1836,44.7478,122.8349,12.1361,4.0382,0.4361,2597.69,12.8617,0.8578,0.4587,1.6788,30.35,5.35,54.6564,0.14777,54.77337,147.25,PASS,NORMAL,0
RS-TST-028529,WFR-V2-029,EQP-105,1.1198,1.1057,45.2979,138.8574,12.7291,4.2683,0.4462,2493.04,13.6729,0.8459,0.4258,1.5259,28.54,3.54,57.6599,0.15549,57.75588,156.57,PASS,LOW_VOLTAGE,0.8585
RS-TST-028530,WFR-V2-030,EQP-105,1.1926,1.1729,42.8316,132.3714,12.6824,4.1,0.4605,2420.1,13.0522,0.8073,0.433,2.6687,28.2,3.2,47.3281,0.15787,47.43158,150.88,PASS,NORMAL,0
RS-TST-028531,WFR-V2-031,EQP-102,1.2155,1.2008,47.8034,167.1348,12.4035,4.3205,0.4676,2456.83,12.8,0.8862,0.4399,2.5949,32.38,7.38,54.9186,0.20315,55.1831,155.16,PASS,HIGH_LEAKAGE,0.3187
RS-TST-028532,WFR-V2-032,EQP-105,1.2091,1.1926,44.5107,129.2878,12.4934,4.303,0.4564,2531.15,12.2238,0.8309,0.4136,2.7484,28.65,3.65,50.8416,0.15632,50.96426,148.27,PASS,NORMAL,0
RS-TST-028533,WFR-V2-033,EQP-104,1.2012,1.1704,41.2751,68.7574,12.6394,4.1682,0.4498,2505.4,12.7472,0.8647,0.3986,2.3536,37.38,12.38,51.6192,0.08259,51.70732,143.39,PASS,THERMAL_ANOMALY,0.4825
RS-TST-028534,WFR-V2-034,EQP-103,1.1938,1.1823,45.3165,162.0186,13.2021,4.1805,0.463,2419.36,13.1121,0.8771,0.4262,2.5441,29.94,4.94,51.5343,0.19341,51.70166,146.83,PASS,NORMAL,0
RS-TST-028535,WFR-V2-035,EQP-105,1.1876,1.174,44.3812,156.8011,12.0695,4.1784,0.4428,2506.86,13.2258,0.8535,0.4043,1.8769,28.38,3.38,50.2732,0.18622,50.47676,148.5,PASS,NORMAL,0
RS-TST-028536,WFR-V2-036,EQP-105,1.1708,1.1421,40.5794,148.4152,12.5857,4.2992,0.46,2353.44,13.4779,0.8726,0.3969,2.6459,29.48,4.48,48.772,0.17376,48.95006,157.9,PASS,NORMAL,0
RS-TST-028537,WFR-V2-037,EQP-103,1.2104,1.1887,44.18,142.4516,14.4045,4.2232,0.5138,2565.72,14.3066,0.8575,0.3975,0.426,30.74,5.74,50.0032,0.17242,50.2246,146.96,FAIL,PROCESS_VARIATION,0.8332
RS-TST-028538,WFR-V2-038,EQP-101,1.2146,1.1869,44.3414,106.4596,12.7174,4.1332,0.4508,2548.71,12.6602,0.8668,0.4249,2.1672,28.08,3.08,54.3398,0.12931,54.41878,154.1,PASS,NORMAL,0
RS-TST-028539,WFR-V2-039,EQP-104,1.225,1.2062,48.8227,231.8983,12.0635,4.3616,0.4299,2716.22,11.3275,0.871,0.4396,2.528,33.42,8.42,56.1697,0.28408,56.42178,152.17,FAIL,HIGH_LEAKAGE,0.8771
RS-TST-028540,WFR-V2-040,EQP-104,1.1989,1.1763,43.8554,97.4784,12.7738,3.7292,0.4273,2637.47,12.0727,0.8924,0.4354,2.2009,26.44,1.44,52.8675,0.11686,52.97236,148.62,PASS,NORMAL,0
RS-TST-028541,WFR-V2-041,EQP-103,1.2071,1.176,43.1875,126.6877,12.5313,4.2044,0.444,2587.23,13.1106,0.8169,0.4207,1.5331,28.33,3.33,52.8166,0.15293,53.01546,151,PASS,NORMAL,0
RS-TST-028542,WFR-V2-042,EQP-102,1.2154,1.1965,43.466,127.0267,12.1404,4.117,0.474,2461.55,12.2733,0.826,0.4362,3.1506,29.16,4.16,54.4282,0.15439,54.54582,156.23,PASS,NORMAL,0
RS-TST-028543,WFR-V2-043,EQP-104,1.1931,1.1715,44.9831,143.0151,12.3349,4.173,0.4696,2424.75,12.6531,0.8281,0.4307,3.0153,27.67,2.67,48.9397,0.17063,49.12671,150.57,PASS,NORMAL,0
RS-TST-028544,WFR-V2-044,EQP-105,1.1918,1.1784,45.2172,117.4176,12.4888,4.1442,0.4551,2431.6,13.1597,0.8662,0.4232,2.4241,28.48,3.48,49.3091,0.13994,49.51126,148.97,PASS,NORMAL,0
RS-TST-028545,WFR-V2-045,EQP-101,1.1766,1.1605,44.5764,91.695,12.5781,4.1612,0.4513,2387.17,13.2406,0.8755,0.4494,2.6401,27.98,2.98,55.7456,0.10789,55.81951,154.94,PASS,POWER_ANOMALY,0.3337
RS-TST-028546,WFR-V2-046,EQP-104,1.2037,1.19,43.9297,101.5453,12.5577,4.1346,0.4691,2369.22,12.6701,0.8906,0.4187,3.3225,26.6,1.6,52.0937,0.12223,52.2808,150.22,PASS,NORMAL,0
RS-TST-028547,WFR-V2-047,EQP-103,1.1961,1.1724,43.4168,133.1533,13.8772,4.1629,0.4363,2565.4,12.9907,0.8537,0.4022,1.7477,28.9,3.9,56.6922,0.15926,56.869,148.28,PASS,NORMAL,0
RS-TST-028548,WFR-V2-048,EQP-104,1.185,1.1612,44.3006,68.0641,12.4783,4.1803,0.4676,2350.91,12.877,0.8526,0.4221,3.2851,39.97,14.97,52.1372,0.08066,52.22252,146.05,FAIL,THERMAL_ANOMALY,0.5428
RS-TST-028549,WFR-V2-049,EQP-103,1.2008,1.1857,42.5356,147.3889,12.63,4.1579,0.4682,2498.28,13.157,0.9236,0.4091,1.9304,30.83,5.83,54.2811,0.17699,54.53517,160.3,PASS,NORMAL,0
RS-TST-028550,WFR-V2-050,EQP-101,1.1824,1.1648,45.5894,124.1545,12.4286,4.0625,0.4804,2300.23,13.3613,0.9029,0.4203,3.1254,27.52,2.52,52.4693,0.1468,52.62447,149.82,PASS,LOW_VOLTAGE,0.1287
RS-TST-028551,WFR-V2-051,EQP-105,1.2033,1.1902,42.4538,137.7611,13.3097,4.2024,0.4546,2454.78,12.419,0.8343,0.4156,3.0414,29.34,4.34,52.957,0.16576,53.13531,151.89,PASS,EQUIPMENT_DRIFT,0.1681
RS-TST-028552,WFR-V2-052,EQP-102,1.1848,1.1713,43.4915,137.3877,12.7873,3.9402,0.4208,2521.55,12.3202,0.8024,0.428,2.7408,27.24,2.24,52.9192,0.16278,53.12195,152.94,PASS,NORMAL,0
RS-TST-028553,WFR-V2-053,EQP-102,1.1774,1.1526,43.1365,133.4941,12.2655,4.1353,0.4351,2384.22,13.4125,0.8875,0.4187,2.477,28.3,3.3,48.6249,0.15717,48.82047,153.82,PASS,TIMING_FAILURE,0.325
RS-TST-028554,WFR-V2-054,EQP-101,1.2001,1.1717,43.0375,106.2296,12.4398,4.07,0.4465,2471.56,12.6553,0.8996,0.4232,2.6292,27.66,2.66,53.1317,0.12749,53.29312,150.46,PASS,NORMAL,0
RS-TST-028555,WFR-V2-055,EQP-104,1.1758,1.1512,42.5155,115.2495,12.3465,4.1846,0.4739,2306.98,13.6277,0.8666,0.4133,2.8443,28.17,3.17,48.6276,0.13551,48.74728,149,PASS,NORMAL,0
RS-TST-028556,WFR-V2-056,EQP-104,1.2137,1.1965,45.2517,115.5718,14.5622,4.5196,0.4919,2559.13,13.2799,0.8541,0.4185,1.4963,26.16,1.16,56.6825,0.14027,56.7916,149.51,PASS,PROCESS_VARIATION,0.8696
RS-TST-028557,WFR-V2-057,EQP-105,1.2091,1.1969,42.9306,131.4925,12.4272,4.2453,0.4555,2460.68,12.6868,0.8547,0.39,2.7141,28.47,3.47,54.075,0.15898,54.16168,152.44,PASS,NORMAL,0
RS-TST-028558,WFR-V2-058,EQP-104,1.2133,1.1924,44.7201,107.5537,12.2221,4.2027,0.4434,2581.55,11.9779,0.8593,0.4075,2.6574,27.08,2.08,51.4761,0.13049,51.53197,147.98,PASS,NORMAL,0
RS-TST-028559,WFR-V2-059,EQP-102,1.1932,1.1721,45.5777,133.8925,12.9414,4.0563,0.4403,2546.17,12.5569,0.8334,0.3984,2.3196,29.06,4.06,52.4801,0.15976,52.66217,147,PASS,NORMAL,0
RS-TST-028560,WFR-V2-060,EQP-103,1.209,1.1957,42.5259,129.7473,12.3456,4.1743,0.4409,2581.59,12.852,0.8308,0.4068,1.8115,30.78,5.78,51.9574,0.15687,52.23671,150.21,PASS,NORMAL,0
RS-TST-028561,WFR-V2-061,EQP-102,1.2144,1.1979,45.7605,125.2443,12.008,4.4377,0.44,2556.61,12.3073,0.8288,0.4225,2.5096,28.95,3.95,51.8184,0.1521,51.93287,156.86,PASS,NORMAL,0
RS-TST-028562,WFR-V2-062,EQP-102,1.1877,1.1592,44.4112,128.7465,12.2978,3.9753,0.4464,2362.44,14.0593,0.9723,0.4164,1.9001,28.15,3.15,51.8093,0.15291,51.95427,152.95,FAIL,TIMING_FAILURE,0.5568
RS-TST-028563,WFR-V2-063,EQP-103,1.2164,1.1948,45.0694,150.5207,12.6207,4.2798,0.4473,2534.94,12.3316,0.8696,0.3929,2.5781,29.26,4.26,51.4747,0.1831,51.65262,148.01,PASS,NORMAL,0
RS-TST-028564,WFR-V2-064,EQP-103,1.1892,1.1627,42.9267,162.169,12.8044,4.2267,0.4472,2428.78,12.9836,0.852,0.3778,2.6336,29.8,4.8,48.677,0.19285,48.85769,143.89,PASS,NORMAL,0
RS-TST-028565,WFR-V2-065,EQP-105,1.1811,1.1586,45.1447,114.0978,12.4265,4.2664,0.4448,2399.35,12.9645,0.8001,0.4118,2.9066,27.46,2.46,47.9553,0.13476,48.10534,148.33,PASS,NORMAL,0
RS-TST-028566,WFR-V2-066,EQP-104,1.1975,1.1743,40.9736,123.8218,12.5391,4.2591,0.4366,2482.63,12.0636,0.8767,0.4155,3.1715,26.66,1.66,50.6653,0.14827,50.74774,155.75,PASS,NORMAL,0
RS-TST-028567,WFR-V2-067,EQP-105,1.2139,1.1952,42.8207,127.8315,12.3461,4.2519,0.4334,2617.36,12.186,0.8383,0.4082,2.2584,28.14,3.14,54.9535,0.15517,55.07541,150.5,PASS,NORMAL,0
RS-TST-028568,WFR-V2-068,EQP-101,1.2272,1.2087,43.5312,113.863,12.488,4.3229,0.4488,2628.01,12.505,0.873,0.3749,1.8427,28.31,3.31,57.0252,0.13973,57.13041,160.21,PASS,NORMAL,0
RS-TST-028569,WFR-V2-069,EQP-102,1.1881,1.1711,43.271,127.0504,12.7721,4.2334,0.4464,2467.02,12.5998,0.8245,0.4175,2.7896,28,3,46.1656,0.15094,46.34245,148.24,PASS,NORMAL,0
RS-TST-028570,WFR-V2-070,EQP-101,1.182,1.1638,44.1505,123.1547,11.4408,4.238,0.4678,2312.91,13.3246,0.8738,0.4308,3.0959,27.73,2.73,51.9909,0.14556,52.11326,152.04,PASS,NORMAL,0
RS-TST-028601,WFR-V2-001,EQP-101,1.2092,1.1888,45.2827,132.4392,11.625,4.1897,0.4721,2448.54,12.9865,0.848,0.4211,2.5018,27.3,2.3,55.3795,0.16014,55.52265,147.46,PASS,NORMAL,0
RS-TST-028602,WFR-V2-002,EQP-101,1.2041,1.1812,46.4591,122.6382,12.2407,3.9983,0.4484,2584.49,12.3391,0.8824,0.4324,2.2555,27.04,2.04,54.9576,0.14767,55.11575,148.21,PASS,NORMAL,0
RS-TST-028603,WFR-V2-003,EQP-101,1.2225,1.2008,46.1134,109.7232,12.0087,4.2519,0.4516,2572.08,12.0941,0.8244,0.4079,2.6331,28.01,3.01,54.4529,0.13413,54.63396,144.14,PASS,NORMAL,0
RS-TST-028604,WFR-V2-004,EQP-105,1.1985,1.1795,44.6238,112.6425,12.4194,4.3774,0.4503,2546.01,12.738,0.8548,0.4155,2.1181,29.21,4.21,52.4398,0.135,52.60886,149.3,PASS,NORMAL,0
RS-TST-028605,WFR-V2-005,EQP-101,1.1832,1.1619,43.4438,139.5399,12.3648,3.9123,0.4565,2457.98,13.4654,0.8355,0.4308,1.9726,26.25,1.25,54.4297,0.16511,54.53929,153.67,PASS,NORMAL,0
RS-TST-028606,WFR-V2-006,EQP-105,1.2074,1.1799,43.2894,127.2812,12.3499,4.1732,0.445,2523.05,12.631,0.852,0.4304,2.3708,29.99,4.99,49.3033,0.15368,49.48019,147.61,PASS,NORMAL,0
RS-TST-028607,WFR-V2-007,EQP-104,1.1883,1.1781,42.4042,117.9764,12.6627,4.2336,0.4564,2443.09,12.7065,0.8902,0.4086,2.776,27.05,2.05,52.0759,0.14019,52.20621,146.32,PASS,NORMAL,0
RS-TST-028608,WFR-V2-008,EQP-105,1.1771,1.1535,44.9468,63.5437,13.2257,4.192,0.4499,2297.59,13.2555,0.8878,0.4063,3.2663,31.29,6.29,51.3321,0.0748,51.42987,149.51,PASS,THERMAL_ANOMALY,0.1078
RS-TST-028609,WFR-V2-009,EQP-105,1.2153,1.2056,43.1252,152.9653,12.1887,4.2133,0.4454,2611.09,12.3672,0.8443,0.4441,2.1079,28.44,3.44,57.4331,0.18591,57.63638,146.09,PASS,NORMAL,0
RS-TST-028610,WFR-V2-010,EQP-103,1.2147,1.186,44.3115,141.7669,13.2927,4.2021,0.4353,2403.44,14.7503,0.9815,0.4331,0.911,30.27,5.27,48.6641,0.17221,48.86604,147.74,FAIL,TIMING_FAILURE,0.7375
RS-TST-028611,WFR-V2-011,EQP-104,1.2006,1.1795,44.5464,140.5133,12.408,4.4886,0.4515,2577.96,12.9222,0.8216,0.4125,1.7723,25.96,0.96,52.6636,0.1687,52.79593,148.19,PASS,PROCESS_VARIATION,0.3078
RS-TST-028612,WFR-V2-012,EQP-101,1.1696,1.1465,40.4465,126.6427,12.1109,4.285,0.4247,2396.93,12.6429,0.8535,0.4232,3.1916,26.22,1.22,47.3771,0.14813,47.54591,156.26,PASS,NORMAL,0
RS-TST-028613,WFR-V2-013,EQP-101,1.1989,1.1771,42.9234,129.2015,12.9474,4.0642,0.4529,2457.32,12.2999,0.8738,0.4155,3.1042,27.46,2.46,51.432,0.15489,51.59954,143.51,PASS,PROCESS_VARIATION,0.0626
RS-TST-028614,WFR-V2-014,EQP-103,1.1847,1.1688,41.0784,146.4526,12.5611,4.1405,0.4588,2441.6,12.9401,0.8767,0.4227,2.5658,29.92,4.92,50.9274,0.1735,51.14005,157.75,PASS,NORMAL,0
RS-TST-028615,WFR-V2-015,EQP-103,1.2033,1.1746,45.3963,143.2808,12.6874,4.3665,0.4393,2636.02,12.5576,0.8354,0.3992,1.7814,30.03,5.03,55.1407,0.17241,55.35161,150.42,PASS,NORMAL,0
RS-TST-028616,WFR-V2-016,EQP-104,1.2179,1.1933,42.6072,117.9568,12.2866,4.0905,0.4717,2475.28,12.4547,0.821,0.4338,2.884,26.51,1.51,53.8963,0.14366,54.06761,156.63,PASS,NORMAL,0
RS-TST-028617,WFR-V2-017,EQP-103,1.2069,1.18,45.2871,132.5206,12.3092,4.1594,0.4637,2463.08,12.8568,0.8183,0.43,2.5647,29.84,4.84,53.2639,0.15995,53.45782,151.81,PASS,NORMAL,0
RS-TST-028618,WFR-V2-018,EQP-102,1.1984,1.1766,44.7923,148.2458,12.0742,4.561,0.4513,2541.59,12.5972,0.8685,0.4268,2.2725,28.64,3.64,53.5973,0.17766,53.83299,146.68,PASS,PROCESS_VARIATION,0.1301
RS-TST-028619,WFR-V2-019,EQP-102,1.2298,1.2073,46.9507,121.7751,12.2852,4.3783,0.4261,2708.54,12.2576,0.904,0.4112,1.6065,27.57,2.57,59.4769,0.14976,59.64352,151.03,PASS,NORMAL,0
RS-TST-028620,WFR-V2-020,EQP-101,1.1971,1.1801,43.9142,108.1542,13.5487,4.0766,0.4592,2545.6,13.2372,0.7862,0.4162,1.69,27.74,2.74,51.4985,0.12947,51.57937,152.27,PASS,PROCESS_VARIATION,0.3537
