test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type,eq_EQP-101,eq_EQP-102,eq_EQP-103,eq_EQP-104,eq_EQP-105
TST-0024917,LOT-017,WFR-017-01,DIE-R52C28,EQP-106,STN-02,5,96.0,22,-2,0.7364,1.1933,1.1756,40.8202,128.9808,12.2047,4.4452,0.4557,2227.08,13.0088,0.8972,0.3823,3.9918,28.99,46.1693,46.3359,146.71,0.7376,0.381882,0.00316,1.131041,0.306854,28.971638,3.99,40.691219,0.054252,2.7123,0.020731,3.739153,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024920,LOT-020,WFR-020-01,DIE-R13C07,EQP-102,STN-01,5,96.0,-17,-23,0.9534,1.1946,1.1878,44.7775,151.346,11.5533,3.9984,0.4983,2360.46,13.937,0.8937,0.4331,1.9529,28.03,49.935,50.0382,152.11,0.6963,0.417127,0.00338,1.115181,0.140123,32.897731,3.03,44.626154,0.046195,0.6261,0.021155,4.242228,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024924,LOT-004,WFR-004-02,DIE-R41C59,EQP-107,STN-01,5,96.0,11,29,1.0,1.1862,1.1954,44.6942,167.7569,12.9948,4.4098,0.5291,2080.48,14.9449,0.8439,0.3979,3.5017,30.33,46.435,46.757,151.4,0.6571,0.446046,0.003753,1.038949,0.234307,31.092566,5.33,44.526443,0.057304,2.2599,0.022319,5.088067,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024925,LOT-005,WFR-005-02,DIE-R48C12,EQP-101,STN-02,5,96.0,18,-18,0.8485,1.1977,1.1839,43.6748,295.1355,13.3558,4.3501,0.5147,2226.68,14.7253,0.845,0.425,2.5489,31.56,47.0623,47.3766,154.4,0.683,0.42974,0.006758,1.077562,0.173097,32.788531,6.56,43.379664,0.058099,1.2789,0.021136,9.314476,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024926,LOT-006,WFR-006-02,DIE-R55C25,EQP-102,STN-03,5,96.0,25,-5,0.8498,1.2167,1.1654,46.8604,135.121,12.508,4.1662,0.5166,2292.99,14.2553,0.9166,0.4296,2.3119,29.32,46.7506,47.0317,152.96,0.7001,0.424591,0.002883,0.997657,0.162178,32.68726,4.32,46.725279,0.052111,0.9657,0.020388,3.961748,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024928,LOT-008,WFR-008-02,DIE-R09C51,EQP-104,STN-01,5,96.0,-21,21,0.9899,1.1623,1.1382,44.3525,150.6427,13.2262,4.0778,0.4901,2362.93,13.7872,0.8219,0.405,2.232,28.01,49.3668,49.5321,156.74,0.6722,0.421664,0.003396,1.113056,0.161889,32.578188,3.01,44.201857,0.053934,1.0051,0.020892,4.219502,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024929,LOT-009,WFR-009-02,DIE-R16C04,EQP-106,STN-02,5,96.0,-14,-26,0.9843,1.1996,1.1685,44.9458,162.7524,13.366,4.2079,0.5069,2246.81,13.8476,0.8644,0.4335,3.4338,27.34,49.1004,49.3254,154.32,0.6927,0.422558,0.003621,1.092436,0.247971,31.112926,2.34,44.783048,0.056243,2.1359,0.021853,4.449651,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024930,LOT-010,WFR-010-02,DIE-R23C17,EQP-107,STN-03,5,96.0,-7,-13,0.4922,1.2173,1.1743,49.31,169.9272,14.0377,4.2637,0.4942,2514.44,13.2081,0.8377,0.4267,1.6532,29.44,52.293,52.4966,148.72,0.7231,0.40598,0.003446,1.060495,0.125166,33.210975,4.44,49.140073,0.059853,0.3888,0.020797,5.002657,PASS,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024931,LOT-011,WFR-011-02,DIE-R30C30,EQP-101,STN-04,5,96.0,0,0,0.0,1.1996,1.1773,43.0411,133.7933,15.0562,4.7186,0.4168,2354.29,13.8229,0.8084,0.3969,2.406,41.58,65.6198,65.7268,150.03,0.7828,0.347449,0.003109,1.524585,0.174059,32.543115,16.58,42.907307,0.071044,1.2007,0.027872,5.563125,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024932,LOT-012,WFR-012-02,DIE-R37C43,EQP-102,STN-01,5,96.0,7,13,0.4922,1.2124,1.1372,40.7992,146.126,13.9001,4.2573,0.491,2204.08,13.8828,0.8893,0.408,3.5838,27.01,46.7045,46.8462,145.29,0.7214,0.404982,0.003582,1.144741,0.258147,30.598802,2.01,40.653074,0.059177,2.2865,0.02119,3.946863,PASS,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024933,LOT-013,WFR-013-02,DIE-R44C56,EQP-103,STN-02,5,96.0,14,26,0.9843,1.1945,1.1657,46.2591,184.0209,12.0662,4.1001,0.5098,2318.5,14.7267,0.8558,0.4317,1.5258,30.03,48.077,48.2201,149.88,0.6847,0.426789,0.003978,1.039298,0.103608,34.143854,5.03,46.075079,0.049473,0.2383,0.020736,5.526148,PASS,THERMAL_ANOMALY,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024934,LOT-014,WFR-014-02,DIE-R51C09,EQP-104,STN-03,5,96.0,21,-21,0.9899,1.1902,1.1803,45.5681,159.5433,12.7808,4.3311,0.5163,2188.37,14.2095,0.8642,0.4357,3.1691,27.59,47.2989,47.4435,147.67,0.6739,0.433793,0.003501,1.037983,0.223027,31.095644,2.59,45.408557,0.055355,1.8692,0.021614,4.4018,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024935,LOT-015,WFR-015-02,DIE-R58C22,EQP-106,STN-04,5,96.0,28,-8,0.9707,1.1788,1.1589,44.3247,174.152,11.8823,4.378,0.5221,2104.89,14.06,0.819,0.4296,3.9184,29.26,47.3267,47.5955,152.95,0.6567,0.442908,0.003929,1.067727,0.278691,29.594753,4.26,44.150548,0.052021,2.6698,0.022484,5.095688,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024937,LOT-017,WFR-017-02,DIE-R12C48,EQP-101,STN-02,5,96.0,-18,18,0.8485,1.1964,1.1629,42.2938,126.6947,13.0423,4.3898,0.4906,2208.29,13.5208,0.7845,0.4005,3.6517,26.61,48.7352,48.8675,150.17,0.7058,0.410064,0.002996,1.152301,0.27008,29.857847,1.61,42.167105,0.057253,2.4667,0.022069,3.371346,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024940,LOT-020,WFR-020-02,DIE-R33C27,EQP-104,STN-01,5,96.0,3,-3,0.1414,1.2089,1.1373,45.4066,134.6531,12.6647,4.1365,0.4635,2437.47,13.2598,0.846,0.4194,1.8485,30.14,55.517,55.5657,150.02,0.7454,0.383406,0.002965,1.222664,0.139406,32.320365,5.14,45.271947,0.052388,0.5831,0.022776,4.058444,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024944,LOT-004,WFR-004-03,DIE-R01C19,EQP-102,STN-01,5,96.0,-29,-11,1.0,1.1861,1.1905,44.3987,163.3995,12.9296,4.3363,0.5213,2173.91,13.8265,0.8461,0.442,3.5795,28.58,45.3933,45.4956,142.44,0.6648,0.439508,0.00368,1.022402,0.258887,30.057567,3.58,44.235301,0.056067,2.2914,0.020881,4.669958,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024945,LOT-005,WFR-005-03,DIE-R08C32,EQP-103,STN-02,5,96.0,-22,2,0.7364,1.1901,1.1818,43.894,157.6056,13.5962,4.2127,0.5166,2172.21,14.7728,0.8812,0.4104,2.9587,42.1,46.1374,46.2589,153.38,0.6735,0.434081,0.003591,1.051109,0.20028,32.089624,17.1,43.736394,0.057277,1.6671,0.02124,6.635196,PASS,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024946,LOT-006,WFR-006-03,DIE-R15C45,EQP-104,STN-03,5,96.0,-15,15,0.7071,1.2322,1.1913,43.858,147.5964,13.0654,4.2089,0.4666,2457.52,13.2722,0.8354,0.4253,3.0016,27.6,49.0278,49.1934,147.79,0.7656,0.378672,0.003365,1.117876,0.226157,32.616697,2.6,43.710404,0.054991,1.7409,0.01995,4.073661,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024948,LOT-008,WFR-008-03,DIE-R29C11,EQP-107,STN-01,5,96.0,-1,-19,0.6342,1.1966,1.1529,45.062,147.0189,12.9442,4.318,0.4643,2433.51,13.57,0.8369,0.433,2.0335,29.63,49.8226,50.0492,153.12,0.7323,0.388016,0.003263,1.105646,0.149853,33.022731,4.63,44.914981,0.055893,0.7636,0.020474,4.35617,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024949,LOT-009,WFR-009-03,DIE-R36C24,EQP-101,STN-02,5,96.0,6,-6,0.2828,1.187,1.1721,43.6573,124.9608,12.3767,4.1719,0.4929,2194.16,13.8023,0.9241,0.4335,3.5057,29.58,47.0253,47.2136,142.68,0.6941,0.415249,0.002862,1.077146,0.253994,30.284455,4.58,43.532339,0.051634,2.1481,0.021432,3.69634,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024950,LOT-010,WFR-010-03,DIE-R43C37,EQP-102,STN-03,5,96.0,13,7,0.4922,1.2132,1.1639,48.4145,123.374,13.2916,4.0103,0.4787,2582.45,13.6085,0.8752,0.4075,1.1512,29.57,59.1791,59.2811,148.63,0.7345,0.394576,0.002548,1.222342,0.084594,35.143271,4.57,48.291126,0.053303,-0.1315,0.022916,3.648169,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024951,LOT-011,WFR-011-03,DIE-R50C50,EQP-103,STN-04,5,96.0,20,20,0.9428,1.1713,1.1768,43.6828,150.0148,14.4378,4.7563,0.4379,2288.43,14.3534,0.8641,0.4233,2.3791,33.42,55.3146,55.3881,148.25,0.7334,0.373858,0.003434,1.266279,0.165752,32.846751,8.42,43.532785,0.068671,1.0917,0.024171,5.013495,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024952,LOT-012,WFR-012-03,DIE-R57C03,EQP-104,STN-01,5,96.0,27,-27,1.0,1.1989,1.1386,39.7823,159.3384,13.2683,4.2185,0.4875,1988.29,15.8975,0.9382,0.4064,3.2208,27.72,48.6762,48.9395,149.69,0.7114,0.406623,0.004005,1.223564,0.202598,31.60884,2.72,39.622962,0.055972,1.8762,0.024481,4.41686,PASS,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024953,LOT-013,WFR-013-03,DIE-R04C16,EQP-106,STN-02,5,96.0,-26,-14,0.9843,1.2069,1.1751,46.1518,173.2181,12.2281,4.1551,0.5191,2364.95,14.2234,0.8428,0.4184,1.825,29.51,50.5987,50.7812,144.58,0.6878,0.43011,0.003753,1.096354,0.12831,33.63763,4.51,45.978582,0.050809,0.5638,0.021395,5.111666,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024954,LOT-014,WFR-014-03,DIE-R11C29,EQP-107,STN-03,5,96.0,-19,-1,0.6342,1.1722,1.1727,44.6239,120.8588,12.6139,4.5711,0.5144,2231.51,14.4326,0.8954,0.4039,2.983,28.7,49.3345,49.4555,148.26,0.6578,0.438833,0.002708,1.105562,0.206685,32.206491,3.7,44.503041,0.057659,1.6837,0.022108,3.468648,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024955,LOT-015,WFR-015-03,DIE-R18C42,EQP-101,STN-04,5,96.0,-12,12,0.5657,1.1829,1.1758,44.0788,132.1288,12.4581,4.187,0.5064,2191.98,14.1949,0.7948,0.3984,3.3397,27.94,44.2161,44.4196,145.29,0.6765,0.4281,0.002998,1.003115,0.235275,31.114937,2.94,43.946671,0.052162,2.1465,0.020172,3.691679,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024957,LOT-017,WFR-017-03,DIE-R32C08,EQP-103,STN-02,5,96.0,2,-22,0.7364,1.2005,1.1763,40.1402,131.7142,13.0907,4.5086,0.4856,2160.01,13.8965,0.8643,0.4173,3.4737,28.91,44.974,45.2752,151.5,0.7149,0.404498,0.003281,1.120423,0.249969,30.016579,3.91,40.008486,0.059021,2.1921,0.020821,3.807858,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024960,LOT-020,WFR-020-03,DIE-R53C47,EQP-107,STN-01,5,96.0,23,17,0.9534,1.2117,1.1944,44.8738,157.6039,11.8286,4.4387,0.4951,2304.71,13.9632,0.8318,0.4345,2.539,28.47,49.6534,49.8539,149.83,0.7166,0.408599,0.003512,1.106512,0.181835,32.181127,3.47,44.716196,0.052504,1.2727,0.021544,4.486983,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024964,LOT-004,WFR-004-04,DIE-R21C39,EQP-104,STN-01,5,96.0,-9,9,0.4243,1.195,1.1843,47.049,104.2783,12.8873,4.1037,0.5037,2319.97,14.2481,0.8164,0.435,2.4638,27.87,48.9577,49.0414,150.81,0.6913,0.421506,0.002216,1.040568,0.172921,33.055165,2.87,46.944722,0.052886,1.2124,0.021103,2.906236,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024965,LOT-005,WFR-005-04,DIE-R28C52,EQP-106,STN-02,5,96.0,-2,22,0.7364,1.2252,1.173,41.2279,110.9659,13.6801,4.3078,0.4929,2360.27,13.6115,0.8311,0.4008,2.6319,28.72,51.1253,51.349,145.66,0.7323,0.402302,0.002692,1.240066,0.193359,32.126815,3.72,41.116934,0.058931,1.4,0.021661,3.186941,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024966,LOT-006,WFR-006-04,DIE-R35C05,EQP-107,STN-03,5,96.0,5,-25,0.8498,1.1616,1.1918,45.8659,145.1954,13.04,4.1178,0.4842,2401.05,13.9431,0.8819,0.4271,1.895,29.16,52.7465,52.935,153.69,0.6774,0.416839,0.003166,1.150016,0.13591,33.47808,4.16,45.720705,0.053696,0.586,0.021968,4.233898,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024968,LOT-008,WFR-008-04,DIE-R49C31,EQP-102,STN-01,5,96.0,19,1,0.6342,1.2099,1.1726,46.5746,134.5459,13.5206,4.0922,0.4887,2364.47,14.2434,0.8114,0.4112,1.8458,27.84,54.172,54.3577,146.71,0.7212,0.403918,0.002889,1.163123,0.12959,33.678092,2.84,46.440054,0.055329,0.6232,0.022911,3.745758,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024969,LOT-009,WFR-009-04,DIE-R56C44,EQP-103,STN-02,5,96.0,26,14,0.9843,1.1961,1.199,43.7587,200.6336,13.0637,4.1657,0.5079,2197.0,15.1386,0.8533,0.4143,2.5704,29.03,47.1323,47.4869,150.89,0.6882,0.42463,0.004585,1.077096,0.169791,33.259504,4.03,43.558066,0.054419,1.3028,0.021453,5.824393,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024970,LOT-010,WFR-010-04,DIE-R03C57,EQP-104,STN-03,5,96.0,-27,27,1.0,1.2165,1.1756,48.2011,187.2314,13.2433,3.9711,0.5089,2436.18,14.5839,0.8654,0.4207,0.9269,28.5,51.8723,52.039,151.99,0.7076,0.418331,0.003884,1.076164,0.063556,35.529006,3.5,48.013869,0.05259,-0.3592,0.021292,5.336095,FAIL,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024971,LOT-011,WFR-011-04,DIE-R10C10,EQP-106,STN-04,5,96.0,-20,-20,0.9428,1.1956,1.1973,41.1953,189.4656,12.4157,4.2433,0.5097,2203.28,15.7237,0.9148,0.4116,1.9368,29.45,46.9135,47.1745,145.28,0.6859,0.426313,0.004599,1.138807,0.123177,34.643714,4.45,41.005834,0.052684,0.6104,0.021293,5.579762,PASS,TIMING_FAILURE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024972,LOT-012,WFR-012-04,DIE-R17C23,EQP-107,STN-01,5,96.0,-13,-7,0.4922,1.2,1.1669,39.9653,148.1005,13.2733,4.3638,0.494,2123.58,13.5795,0.8655,0.4248,4.5215,28.69,47.7935,47.9861,153.65,0.706,0.411667,0.003706,1.195875,0.332965,28.837155,3.69,39.8172,0.057922,3.2312,0.022506,4.249003,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024973,LOT-013,WFR-013-04,DIE-R24C36,EQP-101,STN-02,5,96.0,-6,6,0.2828,1.1953,1.1845,43.1626,142.697,11.9006,4.2319,0.5131,2275.76,14.0872,0.8598,0.4214,2.5277,29.1,49.5363,49.6466,151.25,0.6822,0.429265,0.003306,1.147667,0.179432,32.059086,4.1,43.019903,0.050362,1.2465,0.021767,4.152483,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024974,LOT-014,WFR-014-04,DIE-R31C49,EQP-102,STN-03,5,96.0,1,19,0.6342,1.2209,1.1765,42.5135,115.6416,12.5889,4.4413,0.5158,2227.12,14.4059,0.8118,0.4308,2.5265,29.05,50.5553,50.8243,155.54,0.7051,0.422475,0.00272,1.189159,0.17538,32.083668,4.05,42.397858,0.055911,1.2839,0.0227,3.359388,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024975,LOT-015,WFR-015-04,DIE-R38C02,EQP-103,STN-04,5,96.0,8,-28,0.9707,1.2151,1.1671,41.979,148.5928,12.1426,4.1928,0.5088,2078.29,14.2504,0.8586,0.438,3.8474,26.77,46.0576,46.2325,148.59,0.7063,0.418731,0.00354,1.097158,0.269985,29.616464,1.77,41.830407,0.050911,2.5508,0.022161,3.977829,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024977,LOT-017,WFR-017-04,DIE-R52C28,EQP-106,STN-02,5,96.0,22,-2,0.7364,1.2072,1.1866,42.686,125.2643,12.9418,4.4617,0.4552,2358.97,12.6665,0.8541,0.4152,3.6099,29.53,53.6075,53.8064,154.94,0.752,0.377071,0.002935,1.255857,0.284996,29.879894,4.53,42.560736,0.057742,2.3406,0.022725,3.699055,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024980,LOT-020,WFR-020-04,DIE-R13C07,EQP-102,STN-01,5,96.0,-17,-23,0.9534,1.1955,1.1531,46.0149,177.7845,12.378,4.1553,0.49,2319.47,12.9243,0.8372,0.4015,3.3356,28.27,49.9342,50.0975,140.1,0.7055,0.40987,0.003864,1.085175,0.258087,29.977526,3.27,45.837115,0.051434,2.0969,0.021528,5.025968,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024984,LOT-004,WFR-004-05,DIE-R41C59,EQP-107,STN-01,5,96.0,11,29,1.0,1.2225,1.2023,43.6608,168.0901,12.4915,4.2806,0.5203,2235.05,13.8034,0.8727,0.4077,2.7848,28.0,45.325,45.5305,149.17,0.7022,0.425603,0.00385,1.038117,0.201747,30.851289,3.0,43.49271,0.053471,1.5044,0.020279,4.706523,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024985,LOT-005,WFR-005-05,DIE-R48C12,EQP-101,STN-02,5,96.0,18,-18,0.8485,1.196,1.1824,42.8544,147.1275,13.2784,4.2528,0.522,2121.41,14.2321,0.8641,0.4054,3.6688,27.3,49.8091,49.9944,155.3,0.674,0.436455,0.003433,1.162287,0.257783,30.192119,2.3,42.707272,0.05647,2.3993,0.023479,4.016581,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024986,LOT-006,WFR-006-05,DIE-R55C25,EQP-102,STN-03,5,96.0,25,-5,0.8498,1.2189,1.1698,43.7683,144.1786,13.5039,4.0127,0.5013,2298.73,13.7582,0.8778,0.4447,2.9937,29.17,50.588,50.7089,151.67,0.7176,0.411272,0.003294,1.155814,0.217594,31.626387,4.17,43.624121,0.054187,1.6712,0.022007,4.20569,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024988,LOT-008,WFR-008-05,DIE-R09C51,EQP-104,STN-01,5,96.0,-21,21,0.9899,1.175,1.1522,46.8501,181.6409,13.2435,4.2224,0.5159,2245.95,15.1227,0.836,0.4568,2.1009,27.53,49.1141,49.3676,149.13,0.6591,0.439064,0.003877,1.048324,0.138924,33.964828,2.53,46.668459,0.055919,0.8081,0.021868,5.000574,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024989,LOT-009,WFR-009-05,DIE-R16C04,EQP-106,STN-02,5,96.0,-14,-26,0.9843,1.1983,1.1927,43.6769,152.5212,12.6556,4.3224,0.5088,2277.37,14.4624,0.853,0.4222,2.7211,28.53,49.0918,49.1999,149.2,0.6895,0.424602,0.003492,1.123976,0.18815,32.936236,3.53,43.524379,0.054703,1.4459,0.021556,4.35143,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024990,LOT-010,WFR-010-05,DIE-R23C17,EQP-107,STN-03,5,96.0,-7,-13,0.4922,1.1872,1.1852,50.3166,126.883,13.5092,4.2613,0.5056,2302.72,18.7306,0.9965,0.4049,-2.558,28.93,50.8701,51.0418,149.85,0.6816,0.425876,0.002522,1.011,-0.136568,43.131327,3.93,50.189717,0.057567,-3.9594,0.022091,3.670725,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0024991,LOT-011,WFR-011-05,DIE-R30C30,EQP-101,STN-04,5,96.0,0,0,0.0,1.1374,1.1322,43.0647,134.833,12.2976,4.2036,0.4877,2171.22,14.4222,0.8359,0.4167,2.974,28.96,46.1705,46.2139,145.47,0.6497,0.428785,0.003131,1.072119,0.20621,31.313769,3.96,42.929867,0.051694,1.7214,0.021265,3.904764,PASS,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0024992,LOT-012,WFR-012-05,DIE-R37C43,EQP-102,STN-01,5,96.0,7,13,0.4922,1.1859,1.1723,41.578,110.0126,13.1758,4.3284,0.4907,2120.85,13.9868,0.8729,0.414,3.8624,28.1,47.1546,47.3089,147.67,0.6952,0.413779,0.002646,1.134124,0.276146,29.663905,3.1,41.467987,0.05703,2.5755,0.022234,3.091354,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0024993,LOT-013,WFR-013-05,DIE-R44C56,EQP-103,STN-02,5,96.0,14,26,0.9843,1.2055,1.171,44.805,153.8609,12.2502,4.1268,0.5273,2153.24,14.2166,0.8635,0.4235,3.0827,27.34,48.1497,48.3535,152.86,0.6782,0.437412,0.003434,1.07465,0.216838,30.611752,2.34,44.651139,0.050554,1.7957,0.022362,4.206557,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0024994,LOT-014,WFR-014-05,DIE-R51C09,EQP-104,STN-03,5,96.0,21,-21,0.9899,1.2024,1.1495,42.6194,163.3239,13.0578,4.4156,0.5378,2110.59,14.9539,0.8747,0.4157,3.1745,27.97,45.3885,45.6257,146.61,0.6646,0.447272,0.003832,1.064973,0.212286,31.561552,2.97,42.456076,0.057658,1.8841,0.021505,4.568169,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0024995,LOT-015,WFR-015-05,DIE-R58C22,EQP-106,STN-04,5,96.0,28,-8,0.9707,1.1983,1.1765,44.0459,157.6342,12.3764,4.3167,0.4796,2260.17,13.976,0.8391,0.3978,2.9966,29.13,49.4767,49.5759,151.03,0.7187,0.400234,0.003579,1.123299,0.21441,31.588136,4.13,43.888266,0.053425,1.7597,0.021891,4.591884,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
